tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
NUR.NA1.H;Напорная задвижка;BOOL (1 bit);Read;ИНР;0;88;&h01;88
NUR.NA2;Насосный агрегат;BOOL (1 bit);Read;ИНР;0;88;&h10;88
NUR.NA2.B;Всасывающая задвижка;BOOL (1 bit);Read;ИНР;0;88;&h10;88
NUR.NA2.H;Напорная задвижка;BOOL (1 bit);Read;ИНР;0;88;&h10;88
NUR.DI2(9-16);Дискр_вход 4б;INT (1 byte);Read;ИНР;0;89;;89
NUR.DI2(9-16).DI_9;НА3 вкл;BOOL (1 bit);Read;ИНР;0;89;&h01;89
NUR.DI2(9-16).DI_10;НА3 гот от сети;BOOL (1 bit);Read;ИНР;0;89;&h02;89
NUR.DI2(9-16).DI_11;НА3 гот от ПЧ;BOOL (1 bit);Read;ИНР;0;89;&h04;89
NUR.DI2(9-16).DI_12;НА3 авария;BOOL (1 bit);Read;ИНР;0;89;&h08;89
NUR.DI2(9-16).DI_13;НА4 вкл;BOOL (1 bit);Read;ИНР;0;89;&h10;89
NUR.DI2(9-16).DI_14;НА4 гот от сети;BOOL (1 bit);Read;ИНР;0;89;&h20;89
NUR.DI2(9-16).DI_15;НА4 гот от ПЧ;BOOL (1 bit);Read;ИНР;0;89;&h40;89
NUR.DI2(9-16).DI_16;НА4 авария;BOOL (1 bit);Read;ИНР;0;89;&h80;89
NUR.NA3;Насосный агрегат;BOOL (1 bit);Read;ИНР;0;89;&h01;89
NUR.NA3.B;Всасывающая задвижка;BOOL (1 bit);Read;ИНР;0;89;&h01;89
NUR.NA3.H;Напорная задвижка;BOOL (1 bit);Read;ИНР;0;89;&h01;89
NUR.NA4;Насосный агрегат;BOOL (1 bit);Read;ИНР;0;89;&h10;89
NUR.NA4.B;Всасывающая задвижка;BOOL (1 bit);Read;ИНР;0;89;&h10;89
NUR.NA4.H;Напорная задвижка;BOOL (1 bit);Read;ИНР;0;89;&h10;89
