tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
KO.KO16.Z3;Задвижка Z3;INT (1 byte);W;ANY;69;8;;, , , , , , Single
KO.KO16.Z4;Задвижка Z4;INT (1 byte);R;ИНР;1;43;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
KO.KO16.Z4;Задвижка Z4;INT (1 byte);W;ANY;70;8;;, , , , , , Single
KO.KO14.Z1;Задвижка Z1;INT (1 byte);R;ИНР;1;48;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
KO.KO14.Z1;Задвижка Z1;INT (1 byte);W;ANY;54;8;;, , , , , , Single
KO.KO14.Z2;Задвижка Z2;INT (1 byte);R;ИНР;1;48;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
KO.KO14.Z2;Задвижка Z2;INT (1 byte);W;ANY;55;8;;, , , , , , Single
KO.KO16.Z1;Задвижка Z1;INT (1 byte);R;ИНР;1;49;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
KO.KO16.Z1;Задвижка Z1;INT (1 byte);W;ANY;67;8;;, , , , , , Single
KO.KO16.Z2;Задвижка Z2;INT (1 byte);R;ИНР;1;49;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
KO.KO16.Z2;Задвижка Z2;INT (1 byte);W;ANY;68;8;;, , , , , , Single
KO.VZ;Задвижка ВЗ;INT (1 byte);R;ИНР;1;51;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
KO.VZ;Задвижка ВЗ;INT (1 byte);W;ANY;74;8;;, , , , , , Single
KO.C9-16;Секущая КО1-8;INT (1 byte);R;ИНР;1;51;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
KO.C9-16;Секущая КО1-8;INT (1 byte);W;ANY;75;8;;, , , , , , Single
KO.KO9.Z1.Motor;Привод;INT (4 bytes);R;ИНР;1;64;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO9.Z1.Motor;Привод;INT (4 bytes);W;ANY;35;1;;, , , , , , Single
KO.KO9.Z2.Motor;Привод;INT (4 bytes);R;ИНР;1;68;&h00010001,1, &h00010000,1, &h00000001,1, &h00020002,2, &h00020000,2, &h00000002,2, &h00000000,3, &h000000F4,0;, , , , , , 
KO.KO9.Z2.Motor;Привод;INT (4 bytes);W;ANY;35;1;;, , , , , , Single
