tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
skv2.DI14.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;112;&h02;368
skv2.DI14.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;112;&h04;368
skv2.DI14.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;112;&h08;368
skv2.DI15;ПЗэ3/4;INT (1 byte);Read;ИНР;1;116;;372
skv2.DI15.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;116;&h01;372
skv2.DI15.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;116;&h02;372
skv2.DI15.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;116;&h04;372
skv2.DI15.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;116;&h08;372
skv2.DI16;ПЗэ1/2;INT (1 byte);Read;ИНР;1;120;;376
skv2.DI16.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;120;&h01;376
skv2.DI16.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;120;&h02;376
skv2.DI16.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;120;&h04;376
skv2.DI16.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;120;&h08;376
skv2.DI17;адр old 4186;INT (1 byte);Read;ИНР;1;124;;380
skv2.DI17.DI_1;H1 вкл;BOOL (1 bit);Read;ИНР;1;124;&h01;380
skv2.DI17.DI_2;Авария;BOOL (1 bit);Read;ИНР;1;124;&h02;380
skv2.DI17.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h04;380
skv2.DI17.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h08;380
skv2.DI17.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h10;380
skv2.DI17.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h20;380
skv2.DI17.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h40;380
skv2.DI17.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h80;380
skv2.DI18;адр 4200;INT (1 byte);Read;ИНР;1;128;;384
skv2.DI18.DI_1;НД1 вкл;BOOL (1 bit);Read;ИНР;1;128;&h01;384
skv2.DI18.DI_2;НД2 вкл;BOOL (1 bit);Read;ИНР;1;128;&h02;384
skv2.DI18.DI_3;Общая авария;BOOL (1 bit);Read;ИНР;1;128;&h04;384
