tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
3P1.NA4.H.Pos;Положение %;FLOAT (4 bytes);R;ИНР;0;24;;1, 0, , 0, 100, , 
3P1.NA5.H.Pos;Положение %;FLOAT (4 bytes);R;ИНР;0;24;;1, 0, , 0, 100, , 
3P1.ADC1.AI_8;Резерв;FLOAT (4 bytes);R;ИНР;0;28;;1, 0, , 0, 100, , 
3P1.NA1.I;Ток нагрузки;FLOAT (4 bytes);R;ИНР;0;28;;1, 0, , 0, 100, , 
3P1.NA2.I;Ток нагрузки;FLOAT (4 bytes);R;ИНР;0;28;;1, 0, , 0, 100, , 
3P1.NA3.I;Ток нагрузки;FLOAT (4 bytes);R;ИНР;0;28;;1, 0, , 0, 100, , 
3P1.NA4.I;Ток нагрузки;FLOAT (4 bytes);R;ИНР;0;28;;1, 0, , 0, 100, , 
3P1.NA5.I;Ток нагрузки;FLOAT (4 bytes);R;ИНР;0;28;;1, 0, , 0, 100, , 
3P1.ADC1.DO_1;Резерв;BOOL (1 bit);R;ИНР;0;32;&h01;, , , , , , 
3P1.ADC1.DO_2;Резерв;BOOL (1 bit);R;ИНР;0;32;&h02;, , , , , , 
3P1.ADC1.DO_3;Резерв;BOOL (1 bit);R;ИНР;0;32;&h04;, , , , , , 
3P1.ADC1.DO_4;Резерв;BOOL (1 bit);R;ИНР;0;32;&h08;, , , , , , 
3P1.DI1.DI(1-8);Резерв;INT (1 byte);R;ИНР;0;36;;, , , , , , 
3P1.DI1.DI_1;НА3 гот_от_сети;BOOL (1 bit);R;ИНР;0;36;&h01;, , , , , , 
3P1.DI1.DI_2;НА3 гот_от_ПЧ;BOOL (1 bit);R;ИНР;0;36;&h02;, , , , , , 
3P1.DI1.DI_3;НА4 гот_от_сети;BOOL (1 bit);R;ИНР;0;36;&h04;, , , , , , 
3P1.DI1.DI_4;НА4 гот_от_ПЧ;BOOL (1 bit);R;ИНР;0;36;&h08;, , , , , , 
3P1.DI1.DI_5;НА1 включен;BOOL (1 bit);R;ИНР;0;36;&h10;, , , , , , 
3P1.DI1.DI_6;НА2 включен;BOOL (1 bit);R;ИНР;0;36;&h20;, , , , , , 
3P1.DI1.DI_7;НА3 включен;BOOL (1 bit);R;ИНР;0;36;&h40;, , , , , , 
3P1.DI1.DI_8;НА4 включен;BOOL (1 bit);R;ИНР;0;36;&h80;, , , , , , 
3P1.NA1;Насосный агрегат;BOOL (1 bit);R;ИНР;0;36;&h10;, , , , , , 
3P1.NA1.B;Всасывающая задвижка;BOOL (1 bit);R;ИНР;0;36;&h10;, , , , , , 
3P1.NA1.H;Напорная задвижка;BOOL (1 bit);R;ИНР;0;36;&h10;, , , , , , 
3P1.NA1.H.Motor;Привод;BOOL (1 bit);R;ИНР;0;36;&h10;, , , , , , 
3P1.NA2;Насосный агрегат;BOOL (1 bit);R;ИНР;0;36;&h20;, , , , , , 
3P1.NA2.B;Всасывающая задвижка;BOOL (1 bit);R;ИНР;0;36;&h20;, , , , , , 
3P1.NA2.H;Напорная задвижка;BOOL (1 bit);R;ИНР;0;36;&h20;, , , , , , 
3P1.NA2.H.Motor;Привод;BOOL (1 bit);R;ИНР;0;36;&h20;, , , , , , 
3P1.NA3;Насосный агрегат;BOOL (1 bit);R;ИНР;0;36;&h40;, , , , , , 
3P1.NA3.B;Всасывающая задвижка;BOOL (1 bit);R;ИНР;0;36;&h40;, , , , , , 
3P1.NA3.H;Напорная задвижка;BOOL (1 bit);R;ИНР;0;36;&h40;, , , , , , 
3P1.NA3.H.Motor;Привод;BOOL (1 bit);R;ИНР;0;36;&h40;, , , , , , 
3P1.NA4;Насосный агрегат;BOOL (1 bit);R;ИНР;0;36;&h80;, , , , , , 
3P1.NA4.B;Всасывающая задвижка;BOOL (1 bit);R;ИНР;0;36;&h80;, , , , , , 
3P1.NA4.H;Напорная задвижка;BOOL (1 bit);R;ИНР;0;36;&h80;, , , , , , 
3P1.NA4.H.Motor;Привод;BOOL (1 bit);R;ИНР;0;36;&h80;, , , , , , 
3P1.DI1.DI(9-16);Резерв;INT (1 byte);R;ИНР;0;37;;, , , , , , 
3P1.DI1.DI_9;НА5 включен;BOOL (1 bit);R;ИНР;0;37;&h01;, , , , , , 
3P1.DI1.DI_10;НА3 авария;BOOL (1 bit);R;ИНР;0;37;&h02;, , , , , , 
3P1.DI1.DI_11;НА4 авария;BOOL (1 bit);R;ИНР;0;37;&h04;, , , , , , 
3P1.DI1.DI_12;Резерв;BOOL (1 bit);R;ИНР;0;37;&h08;, , , , , , 
3P1.DI1.DI_13;Резерв;BOOL (1 bit);R;ИНР;0;37;&h10;, , , , , , 
3P1.DI1.DI_14;Резерв;BOOL (1 bit);R;ИНР;0;37;&h20;, , , , , , 
3P1.DI1.DI_15;Пожар;BOOL (1 bit);R;ИНР;0;37;&h40;, , , , , , 
3P1.DI1.DI_16;Охрана;BOOL (1 bit);R;ИНР;0;37;&h80;, , , , , , 
3P1.NA5;Насосный агрегат;BOOL (1 bit);R;ИНР;0;37;&h01;, , , , , , 
3P1.NA5.B;Всасывающая задвижка;BOOL (1 bit);R;ИНР;0;37;&h01;, , , , , , 
3P1.NA5.H;Напорная задвижка;BOOL (1 bit);R;ИНР;0;37;&h01;, , , , , , 
3P1.NA5.H.Motor;Привод;BOOL (1 bit);R;ИНР;0;37;&h01;, , , , , , 
3P1.DIG1.DI_1(1-8);Резерв;INT (1 byte);R;ИНР;0;40;;, , , , , , 
3P1.DIG1.DI_1_1;Резерв;BOOL (1 bit);R;ИНР;0;40;&h01;, , , , , , 
3P1.DIG1.DI_1_2;Резерв;BOOL (1 bit);R;ИНР;0;40;&h02;, , , , , , 
3P1.DIG1.DI_1_3;Резерв;BOOL (1 bit);R;ИНР;0;40;&h04;, , , , , , 
3P1.DIG1.DI_1_4;Резерв;BOOL (1 bit);R;ИНР;0;40;&h08;, , , , , , 
3P1.DIG1.DI_1_5;Резерв;BOOL (1 bit);R;ИНР;0;40;&h10;, , , , , , 
3P1.DIG1.DI_1_6;Резерв;BOOL (1 bit);R;ИНР;0;40;&h20;, , , , , , 
3P1.DIG1.DI_1_7;Резерв;BOOL (1 bit);R;ИНР;0;40;&h40;, , , , , , 
3P1.DIG1.DI_1_8;Резерв;BOOL (1 bit);R;ИНР;0;40;&h80;, , , , , , 
3P1.DIG1.DI_2(1-8);Резерв;INT (1 byte);R;ИНР;0;41;;, , , , , , 
3P1.DIG1.DI_2_1;Резерв;BOOL (1 bit);R;ИНР;0;41;&h01;, , , , , , 
3P1.DIG1.DI_2_2;Резерв;BOOL (1 bit);R;ИНР;0;41;&h02;, , , , , , 
3P1.DIG1.DI_2_3;Резерв;BOOL (1 bit);R;ИНР;0;41;&h04;, , , , , , 
3P1.DIG1.DI_2_4;Резерв;BOOL (1 bit);R;ИНР;0;41;&h08;, , , , , , 
3P1.DIG1.DI_2_5;Резерв;BOOL (1 bit);R;ИНР;0;41;&h10;, , , , , , 
3P1.DIG1.DI_2_6;Резерв;BOOL (1 bit);R;ИНР;0;41;&h20;, , , , , , 
3P1.DIG1.DI_2_7;Резерв;BOOL (1 bit);R;ИНР;0;41;&h40;, , , , , , 
3P1.DIG1.DI_2_8;Резерв;BOOL (1 bit);R;ИНР;0;41;&h80;, , , , , , 
3P1.DIG1.DI_3(1-8);Резерв;INT (1 byte);R;ИНР;0;42;;, , , , , , 
3P1.DIG1.DI_3_1;Резерв;BOOL (1 bit);R;ИНР;0;42;&h01;, , , , , , 
3P1.DIG1.DI_3_2;Резерв;BOOL (1 bit);R;ИНР;0;42;&h02;, , , , , , 
3P1.DIG1.DI_3_3;Резерв;BOOL (1 bit);R;ИНР;0;42;&h04;, , , , , , 
3P1.DIG1.DI_3_4;Резерв;BOOL (1 bit);R;ИНР;0;42;&h08;, , , , , , 
3P1.DIG1.DI_3_5;Резерв;BOOL (1 bit);R;ИНР;0;42;&h10;, , , , , , 
3P1.DIG1.DI_3_6;Резерв;BOOL (1 bit);R;ИНР;0;42;&h20;, , , , , , 
3P1.DIG1.DI_3_7;Резерв;BOOL (1 bit);R;ИНР;0;42;&h40;, , , , , , 
3P1.DIG1.DI_3_8;Резерв;BOOL (1 bit);R;ИНР;0;42;&h80;, , , , , , 
3P1.DIG1.DI_4(1-8);Резерв;INT (1 byte);R;ИНР;0;43;;, , , , , , 
3P1.DIG1.DI_4_1;Резерв;BOOL (1 bit);R;ИНР;0;43;&h01;, , , , , , 
3P1.DIG1.DI_4_2;Резерв;BOOL (1 bit);R;ИНР;0;43;&h02;, , , , , , 
3P1.DIG1.DI_4_3;Резерв;BOOL (1 bit);R;ИНР;0;43;&h04;, , , , , , 
3P1.DIG1.DI_4_4;Резерв;BOOL (1 bit);R;ИНР;0;43;&h08;, , , , , , 
3P1.DIG1.DI_4_5;Резерв;BOOL (1 bit);R;ИНР;0;43;&h10;, , , , , , 
3P1.DIG1.DI_4_6;Резерв;BOOL (1 bit);R;ИНР;0;43;&h20;, , , , , , 
3P1.DIG1.DI_4_7;Резерв;BOOL (1 bit);R;ИНР;0;43;&h40;, , , , , , 
3P1.DIG1.DI_4_8;Резерв;BOOL (1 bit);R;ИНР;0;43;&h80;, , , , , , 
3P1.DIG1.DI_5(1-8);Резерв;INT (1 byte);R;ИНР;0;44;;, , , , , , 
3P1.DIG1.DI_5_1;Резерв;BOOL (1 bit);R;ИНР;0;44;&h01;, , , , , , 
3P1.DIG1.DI_5_2;Резерв;BOOL (1 bit);R;ИНР;0;44;&h02;, , , , , , 
3P1.DIG1.DI_5_3;Резерв;BOOL (1 bit);R;ИНР;0;44;&h04;, , , , , , 
3P1.DIG1.DI_5_4;Резерв;BOOL (1 bit);R;ИНР;0;44;&h08;, , , , , , 
3P1.DIG1.DI_5_5;Резерв;BOOL (1 bit);R;ИНР;0;44;&h10;, , , , , , 
3P1.DIG1.DI_5_6;Резерв;BOOL (1 bit);R;ИНР;0;44;&h20;, , , , , , 
3P1.DIG1.DI_5_7;Резерв;BOOL (1 bit);R;ИНР;0;44;&h40;, , , , , , 
3P1.DIG1.DI_5_8;Резерв;BOOL (1 bit);R;ИНР;0;44;&h80;, , , , , , 
3P1.DIG1.DI_6(1-8);Резерв;INT (1 byte);R;ИНР;0;45;;, , , , , , 
3P1.DIG1.DI_6_1;Резерв;BOOL (1 bit);R;ИНР;0;45;&h01;, , , , , , 
3P1.DIG1.DI_6_2;Резерв;BOOL (1 bit);R;ИНР;0;45;&h02;, , , , , , 
3P1.DIG1.DI_6_3;Резерв;BOOL (1 bit);R;ИНР;0;45;&h04;, , , , , , 
3P1.DIG1.DI_6_4;Резерв;BOOL (1 bit);R;ИНР;0;45;&h08;, , , , , , 
3P1.DIG1.DI_6_5;Резерв;BOOL (1 bit);R;ИНР;0;45;&h10;, , , , , , 
3P1.DIG1.DI_6_6;Резерв;BOOL (1 bit);R;ИНР;0;45;&h20;, , , , , , 
3P1.DIG1.DI_6_7;Резерв;BOOL (1 bit);R;ИНР;0;45;&h40;, , , , , , 
3P1.DIG1.DI_6_8;Резерв;BOOL (1 bit);R;ИНР;0;45;&h80;, , , , , , 
3P1.DIG1.DI_7(1-8);Резерв;INT (1 byte);R;ИНР;0;46;;, , , , , , 
3P1.DIG1.DI_7_1;Резерв;BOOL (1 bit);R;ИНР;0;46;&h01;, , , , , , 
3P1.DIG1.DI_7_2;Резерв;BOOL (1 bit);R;ИНР;0;46;&h02;, , , , , , 
3P1.DIG1.DI_7_3;Резерв;BOOL (1 bit);R;ИНР;0;46;&h04;, , , , , , 
3P1.DIG1.DI_7_4;Резерв;BOOL (1 bit);R;ИНР;0;46;&h08;, , , , , , 
3P1.DIG1.DI_7_5;Резерв;BOOL (1 bit);R;ИНР;0;46;&h10;, , , , , , 
3P1.DIG1.DI_7_6;Резерв;BOOL (1 bit);R;ИНР;0;46;&h20;, , , , , , 
3P1.DIG1.DI_7_7;Резерв;BOOL (1 bit);R;ИНР;0;46;&h40;, , , , , , 
3P1.DIG1.DI_7_8;Резерв;BOOL (1 bit);R;ИНР;0;46;&h80;, , , , , , 
3P1.DIG1.DI_8(1-8);Резерв;INT (1 byte);R;ИНР;0;47;;, , , , , , 
3P1.DIG1.DI_8_1;Резерв;BOOL (1 bit);R;ИНР;0;47;&h01;, , , , , , 
3P1.DIG1.DI_8_2;Резерв;BOOL (1 bit);R;ИНР;0;47;&h02;, , , , , , 
3P1.DIG1.DI_8_3;Резерв;BOOL (1 bit);R;ИНР;0;47;&h04;, , , , , , 
3P1.DIG1.DI_8_4;Резерв;BOOL (1 bit);R;ИНР;0;47;&h08;, , , , , , 
3P1.DIG1.DI_8_5;Резерв;BOOL (1 bit);R;ИНР;0;47;&h10;, , , , , , 
3P1.DIG1.DI_8_6;Резерв;BOOL (1 bit);R;ИНР;0;47;&h20;, , , , , , 
3P1.DIG1.DI_8_7;Резерв;BOOL (1 bit);R;ИНР;0;47;&h40;, , , , , , 
3P1.DIG1.DI_8_8;Резерв;BOOL (1 bit);R;ИНР;0;47;&h80;, , , , , , 
3P1.ADC4.AI_1;нагрузка НА3;FLOAT (4 bytes);R;ИНР;0;52;;3, 0, , 0, 300, , 
3P1.ADC4.AI_2;нагрузка НА4;FLOAT (4 bytes);R;ИНР;0;56;;3, 0, , 0, 300, , 
3P1.ADC4.AI_3;нагрузка ПЧ1;FLOAT (4 bytes);R;ИНР;0;60;;1, 0, , 0, 100, , 
3P1.ADC4.AI_4;нагрузка ПЧ2;FLOAT (4 bytes);R;ИНР;0;64;;1, 0, , 0, 100, , 
3P1.DI5.DI_1;готовность ПЧ1;BOOL (1 bit);R;ИНР;0;72;&h01;, , , , , , 
3P1.DI5.DI_2;работа ПЧ1;BOOL (1 bit);R;ИНР;0;76;&h01;, , , , , , 
3P1.DI5.DI_3;авария ПЧ1;BOOL (1 bit);R;ИНР;0;80;&h01;, , , , , , 
3P1.DI5.DI_4;резерв;BOOL (1 bit);R;ИНР;0;84;&h01;, , , , , , 
3P1.DI5.DI_5;готовность ПЧ2;BOOL (1 bit);R;ИНР;0;88;&h01;, , , , , , 
3P1.DI5.DI_6;работа ПЧ2;BOOL (1 bit);R;ИНР;0;92;&h01;, , , , , , 
3P1.DI5.DI_7;авария ПЧ2;BOOL (1 bit);R;ИНР;0;96;&h01;, , , , , , 
3P1.DI5.DI_8;резерв;BOOL (1 bit);R;ИНР;0;100;&h01;, , , , , , 
3P1.PCH1;нагрузка ПЧ1;FLOAT (4 bytes);R;ИНР;0;112;;1, 0, , 0, 100, , 
3P1.PCH2;нагрузка ПЧ2;FLOAT (4 bytes);R;ИНР;0;116;;1, 0, , 0, 100, , 
3P1.NA1.T;Время за текущий час;INT (4 bytes);R;ИНР;1;0;;1, 0, , , , , 
3P1.NA1.T.(HH);Время за текущий час;INT (4 bytes);R;ИНР;1;0;;1, 0, , , , , 
3P1.NA1.T.(HH-1);Время за прошедший час;INT (4 bytes);R;ИНР;1;4;;1, 0, , , , , 
3P1.NA1.T.(DD);Время за текущие сутки;INT (4 bytes);R;ИНР;1;8;;1, 0, , , , , 
3P1.NA1.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);R;ИНР;1;12;;1, 0, , , , , 
3P1.NA1.T.(MM);Время за текущие месяц;INT (4 bytes);R;ИНР;1;16;;1, 0, , , , , 
3P1.NA1.T.(MM-1);Время за прошедший месяц;INT (4 bytes);R;ИНР;1;20;;1, 0, , , , , 
3P1.NA1.T.(GG);Время за текущие год;INT (4 bytes);R;ИНР;1;24;;1, 0, , , , , 
3P1.NA1.T.(GG-1);Время за прошедший год;INT (4 bytes);R;ИНР;1;28;;1, 0, , , , , 
3P1.NA1.T.(YY);Время;INT (4 bytes);R;ИНР;1;32;;1, 0, , , , , 
3P1.NA2.T;Время за текущий час;INT (4 bytes);R;ИНР;1;36;;1, 0, , , , , 
3P1.NA2.T.(HH);Время за текущий час;INT (4 bytes);R;ИНР;1;36;;1, 0, , , , , 
3P1.NA2.T.(HH-1);Время за прошедший час;INT (4 bytes);R;ИНР;1;40;;1, 0, , , , , 
3P1.NA2.T.(DD);Время за текущие сутки;INT (4 bytes);R;ИНР;1;44;;1, 0, , , , , 
3P1.NA2.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);R;ИНР;1;48;;1, 0, , , , , 
3P1.NA2.T.(MM);Время за текущие месяц;INT (4 bytes);R;ИНР;1;52;;1, 0, , , , , 
3P1.NA2.T.(MM-1);Время за прошедший месяц;INT (4 bytes);R;ИНР;1;56;;1, 0, , , , , 
3P1.NA2.T.(GG);Время за текущие год;INT (4 bytes);R;ИНР;1;60;;1, 0, , , , , 
3P1.NA2.T.(GG-1);Время за прошедший год;INT (4 bytes);R;ИНР;1;64;;1, 0, , , , , 
3P1.NA2.T.(YY);Время;INT (4 bytes);R;ИНР;1;68;;1, 0, , , , , 
3P1.NA3.T;Время за текущий час;INT (4 bytes);R;ИНР;1;72;;1, 0, , , , , 
3P1.NA3.T.(HH);Время за текущий час;INT (4 bytes);R;ИНР;1;72;;1, 0, , , , , 
3P1.NA3.T.(HH-1);Время за прошедший час;INT (4 bytes);R;ИНР;1;76;;1, 0, , , , , 
3P1.NA3.T.(DD);Время за текущие сутки;INT (4 bytes);R;ИНР;1;80;;1, 0, , , , , 
3P1.NA3.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);R;ИНР;1;84;;1, 0, , , , , 
3P1.NA3.T.(MM);Время за текущие месяц;INT (4 bytes);R;ИНР;1;88;;1, 0, , , , , 
3P1.NA3.T.(MM-1);Время за прошедший месяц;INT (4 bytes);R;ИНР;1;92;;1, 0, , , , , 
3P1.NA3.T.(GG);Время за текущие год;INT (4 bytes);R;ИНР;1;96;;1, 0, , , , , 
3P1.NA3.T.(GG-1);Время за прошедший год;INT (4 bytes);R;ИНР;1;100;;1, 0, , , , , 
3P1.NA3.T.(YY);Время;INT (4 bytes);R;ИНР;1;104;;1, 0, , , , , 
3P1.NA4.T;Время за текущий час;INT (4 bytes);R;ИНР;1;108;;1, 0, , , , , 
3P1.NA4.T.(HH);Время за текущий час;INT (4 bytes);R;ИНР;1;108;;1, 0, , , , , 
3P1.NA4.T.(HH-1);Время за прошедший час;INT (4 bytes);R;ИНР;1;112;;1, 0, , , , , 
3P1.NA4.T.(DD);Время за текущие сутки;INT (4 bytes);R;ИНР;1;116;;1, 0, , , , , 
3P1.NA4.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);R;ИНР;1;120;;1, 0, , , , , 
3P1.NA4.T.(MM);Время за текущие месяц;INT (4 bytes);R;ИНР;1;124;;1, 0, , , , , 
3P1.NA4.T.(MM-1);Время за прошедший месяц;INT (4 bytes);R;ИНР;1;128;;1, 0, , , , , 
3P1.NA4.T.(GG);Время за текущие год;INT (4 bytes);R;ИНР;1;132;;1, 0, , , , , 
3P1.NA4.T.(GG-1);Время за прошедший год;INT (4 bytes);R;ИНР;1;136;;1, 0, , , , , 
3P1.NA4.T.(YY);Время;INT (4 bytes);R;ИНР;1;140;;1, 0, , , , , 
3P1.NA5.T;Время за текущий час;INT (4 bytes);R;ИНР;1;144;;1, 0, , , , , 
3P1.NA5.T.(HH);Время за текущий час;INT (4 bytes);R;ИНР;1;144;;1, 0, , , , , 
3P1.NA5.T.(HH-1);Время за прошедший час;INT (4 bytes);R;ИНР;1;148;;1, 0, , , , , 
3P1.NA5.T.(DD);Время за текущие сутки;INT (4 bytes);R;ИНР;1;152;;1, 0, , , , , 
3P1.NA5.T.(DD-1);Время за прошедшие сутки;INT (4 bytes);R;ИНР;1;156;;1, 0, , , , , 
3P1.NA5.T.(MM);Время за текущие месяц;INT (4 bytes);R;ИНР;1;160;;1, 0, , , , , 
3P1.NA5.T.(MM-1);Время за прошедший месяц;INT (4 bytes);R;ИНР;1;164;;1, 0, , , , , 
3P1.NA5.T.(GG);Время за текущие год;INT (4 bytes);R;ИНР;1;168;;1, 0, , , , , 
3P1.NA5.T.(GG-1);Время за прошедший год;INT (4 bytes);R;ИНР;1;172;;1, 0, , , , , 
3P1.NA5.T.(YY);Время;INT (4 bytes);R;ИНР;1;176;;1, 0, , , , , 
3P1.RCVp;Уровень мин-макс;BOOL (1 bit);R;ИНР;1;180;&h01;, , , , , , 
3P1.RCV(DD);Ур время тек сутки;FLOAT (4 bytes);R;ИНР;1;184;;1, 0, , , , , 
3P1.RCV(DD-1);Ур время прош сутки;FLOAT (4 bytes);R;ИНР;1;188;;1, 0, , , , , 
3P1.P1_800.P(HH);Давление за текущий час;FLOAT (4 bytes);R;ИНР;2;0;;0.1, 0, , , , , 
3P1.P1_800.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);R;ИНР;2;4;;0.1, 0, , , , , 
3P1.P2_800.P(HH);Давление за текущий час;FLOAT (4 bytes);R;ИНР;2;8;;0.1, 0, , , , , 
3P1.P2_800.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);R;ИНР;2;12;;0.1, 0, , , , , 
3P1.E1_800.Q(HH);Объем за текущий час;FLOAT (4 bytes);R;ИНР;2;16;;40, 0, , , , , 
3P1.E1_800.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);R;ИНР;2;20;;40, 0, , , , , 
3P1.E1_800.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);R;ИНР;2;24;;40, 0, , , , , 
3P1.E1_800.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);R;ИНР;2;28;;40, 0, , , , , 
3P1.E1_800.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);R;ИНР;2;32;;40, 0, , , , , 
3P1.E1_800.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);R;ИНР;2;36;;40, 0, , , , , 
3P1.E1_800.Q(GG);Объем за текущие год;FLOAT (4 bytes);R;ИНР;2;40;;40, 0, , , , , 
3P1.E1_800.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);R;ИНР;2;44;;40, 0, , , , , 
3P1.E1_800.Q(YY);Объем;FLOAT (4 bytes);R;ИНР;2;48;;40, 0, , , , , 
3P1.E2_800.Q(HH);Объем за текущий час;FLOAT (4 bytes);R;ИНР;2;52;;40, 0, , , , , 
3P1.E2_800.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);R;ИНР;2;56;;40, 0, , , , , 
3P1.E2_800.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);R;ИНР;2;60;;40, 0, , , , , 
3P1.E2_800.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);R;ИНР;2;64;;40, 0, , , , , 
3P1.E2_800.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);R;ИНР;2;68;;40, 0, , , , , 
3P1.E2_800.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);R;ИНР;2;72;;40, 0, , , , , 
3P1.E2_800.Q(GG);Объем за текущие год;FLOAT (4 bytes);R;ИНР;2;76;;40, 0, , , , , 
3P1.E2_800.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);R;ИНР;2;80;;40, 0, , , , , 
3P1.E2_800.Q(YY);Объем;FLOAT (4 bytes);R;ИНР;2;84;;40, 0, , , , , 
3P1.Timer;Таймер/календарь;date;R;TIME;;0;;, , , , , , 
3P1.Timer;Таймер/календарь;date;W;TIME;;0;;, , , , , , 
