tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
tal.DI2.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;68;&h40;324
tal.DI2.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;68;&h80;324
tal.DI3;ПЗэ1/1;INT (1 byte);Read;ИНР;1;72;;328
tal.DI3.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;72;&h01;328
tal.DI3.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;72;&h02;328
tal.DI3.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;72;&h04;328
tal.DI3.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;72;&h08;328
tal.DI3.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;72;&h10;328
tal.DI3.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;72;&h20;328
tal.DI3.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;72;&h40;328
tal.DI3.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;72;&h80;328
tal.DI4;ПЗэ4/1;INT (1 byte);Read;ИНР;1;76;;332
tal.DI4.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;76;&h01;332
tal.DI4.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;76;&h02;332
tal.DI4.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;76;&h04;332
tal.DI4.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;76;&h08;332
tal.DI4.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;76;&h10;332
tal.DI4.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;76;&h20;332
tal.DI4.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;76;&h40;332
tal.DI4.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;76;&h80;332
tal.DI5;ПЗэ4/2;INT (1 byte);Read;ИНР;1;80;;336
tal.DI5.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;80;&h01;336
tal.DI5.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;80;&h02;336
tal.DI5.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;80;&h04;336
tal.DI5.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;80;&h08;336
tal.DI5.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;80;&h10;336
tal.DI5.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;80;&h20;336
tal.DI5.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;80;&h40;336
tal.DI5.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;80;&h80;336
tal.DI6;КШэ1;INT (1 byte);Read;ИНР;1;84;;340
tal.DI6.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;84;&h01;340
tal.DI6.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;84;&h02;340
tal.DI6.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;84;&h04;340
tal.DI6.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;84;&h08;340
tal.DI6.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;84;&h10;340
tal.DI6.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;84;&h20;340
tal.DI6.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;84;&h40;340
tal.DI6.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;84;&h80;340
tal.DI7;ПЗэ2/1;INT (1 byte);Read;ИНР;1;88;;344
tal.DI7.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;88;&h01;344
tal.DI7.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;88;&h02;344
tal.DI7.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;88;&h04;344
tal.DI7.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;88;&h08;344
tal.DI7.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;88;&h10;344
tal.DI7.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;88;&h20;344
tal.DI7.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;88;&h40;344
tal.DI7.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;88;&h80;344
tal.DI8;ПЗэ2/2;INT (1 byte);Read;ИНР;1;92;;348
tal.DI8.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;92;&h01;348
tal.DI8.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;92;&h02;348
tal.DI8.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;92;&h04;348
tal.DI8.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;92;&h08;348
tal.DI8.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;92;&h10;348
tal.DI8.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;92;&h20;348
tal.DI8.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;92;&h40;348
tal.DI8.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;92;&h80;348
tal.DI10;ПЗэ2/3;INT (1 byte);Read;ИНР;1;96;;352
tal.DI10.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;96;&h01;352
tal.DI10.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;96;&h02;352
tal.DI10.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;96;&h04;352
tal.DI10.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;96;&h08;352
tal.DI10.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;96;&h10;352
tal.DI10.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;96;&h20;352
tal.DI10.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;96;&h40;352
tal.DI10.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;96;&h80;352
tal.DI11;ПЗэ2/4;INT (1 byte);Read;ИНР;1;100;;356
tal.DI11.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;100;&h01;356
tal.DI11.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;100;&h02;356
tal.DI11.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;100;&h04;356
tal.DI11.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;100;&h08;356
tal.DI12;ПЗэ3/1;INT (1 byte);Read;ИНР;1;104;;360
tal.DI12.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;104;&h01;360
tal.DI12.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;104;&h02;360
tal.DI12.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;104;&h04;360
tal.DI12.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;104;&h08;360
tal.DI13;ПЗэ3/2;INT (1 byte);Read;ИНР;1;108;;364
tal.DI13.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;108;&h01;364
tal.DI13.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;108;&h02;364
tal.DI13.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;108;&h04;364
tal.DI13.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;108;&h08;364
tal.DI14;ПЗэ3/3;INT (1 byte);Read;ИНР;1;112;;368
tal.DI14.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;112;&h01;368
tal.DI14.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;112;&h02;368
tal.DI14.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;112;&h04;368
tal.DI14.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;112;&h08;368
tal.DI15;ПЗэ3/4;INT (1 byte);Read;ИНР;1;116;;372
tal.DI15.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;116;&h01;372
tal.DI15.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;116;&h02;372
tal.DI15.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;116;&h04;372
tal.DI15.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;116;&h08;372
tal.DI16;ПЗэ1/2;INT (1 byte);Read;ИНР;1;120;;376
tal.DI16.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;120;&h01;376
tal.DI16.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;120;&h02;376
tal.DI16.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;120;&h04;376
tal.DI16.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;120;&h08;376
tal.DI17;адр old 4186;INT (1 byte);Read;ИНР;1;124;;380
tal.DI17.DI_1;H1 вкл;BOOL (1 bit);Read;ИНР;1;124;&h01;380
tal.DI17.DI_2;Авария;BOOL (1 bit);Read;ИНР;1;124;&h02;380
tal.DI17.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h04;380
tal.DI17.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h08;380
tal.DI17.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h10;380
tal.DI17.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h20;380
