tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
3P2.E4_700.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);R;ИНР;2;144;;30, 0, , , , , 
3P2.E4_700.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);R;ИНР;2;148;;30, 0, , , , , 
3P2.E4_700.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);R;ИНР;2;152;;30, 0, , , , , 
3P2.E4_700.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);R;ИНР;2;156;;30, 0, , , , , 
3P2.E4_700.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);R;ИНР;2;160;;30, 0, , , , , 
3P2.E4_700.Q(GG);Объем за текущие год;FLOAT (4 bytes);R;ИНР;2;164;;30, 0, , , , , 
3P2.E4_700.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);R;ИНР;2;168;;30, 0, , , , , 
3P2.E4_700.Q(YY);Объем;FLOAT (4 bytes);R;ИНР;2;172;;30, 0, , , , , 
3P2.E5_700.Q(HH);Объем за текущий час;FLOAT (4 bytes);R;ИНР;2;176;;30, 0, , , , , 
3P2.E5_700.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);R;ИНР;2;180;;30, 0, , , , , 
3P2.E5_700.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);R;ИНР;2;184;;30, 0, , , , , 
3P2.E5_700.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);R;ИНР;2;188;;30, 0, , , , , 
3P2.E5_700.Q(MM);Объем за текущие месяц;FLOAT (4 bytes);R;ИНР;2;192;;30, 0, , , , , 
3P2.E5_700.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);R;ИНР;2;196;;30, 0, , , , , 
3P2.E5_700.Q(GG);Объем за текущие год;FLOAT (4 bytes);R;ИНР;2;200;;30, 0, , , , , 
3P2.E5_700.Q(GG-1);Объем за прошедший год;FLOAT (4 bytes);R;ИНР;2;204;;30, 0, , , , , 
3P2.E5_700.Q(YY);Объем;FLOAT (4 bytes);R;ИНР;2;208;;30, 0, , , , , 
3P2.RCV1p;Уровень мин-макс;BOOL (1 bit);R;ИНР;2;216;&h01;, , , , , , 
3P2.RCV1(DD);Ур время тек сутки;FLOAT (4 bytes);R;ИНР;2;220;;1, 0, , , , , 
3P2.RCV1(DD-1);Ур время прош сутки;FLOAT (4 bytes);R;ИНР;2;224;;1, 0, , , , , 
3P2.RCV2p;Уровень мин-макс;BOOL (1 bit);R;ИНР;2;228;&h01;, , , , , , 
3P2.RCV2(DD);Ур время тек сутки;FLOAT (4 bytes);R;ИНР;2;232;;1, 0, , , , , 
3P2.RCV2(DD-1);Ур время прош сутки;FLOAT (4 bytes);R;ИНР;2;236;;1, 0, , , , , 
3P2.RCV3p;Уровень мин-макс;BOOL (1 bit);R;ИНР;2;240;&h01;, , , , , , 
3P2.RCV3(DD);Ур время тек сутки;FLOAT (4 bytes);R;ИНР;2;244;;1, 0, , , , , 
3P2.RCV3(DD-1);Ур время прош сутки;FLOAT (4 bytes);R;ИНР;2;248;;1, 0, , , , , 
3P2.E_Sum;Суммарный расход;FLOAT (4 bytes);R;ИНР;3;12;;1, 0, , 0, 5000, , 
3P2.E_800;Расход ЧЗПТ D-1000;FLOAT (4 bytes);R;ИНР;3;20;;1, 0, , 0, 1000, , 
3P2.E_800-1;Расход ул.Николаева;FLOAT (4 bytes);R;ИНР;3;24;;1, 0, , 0, 1000, , 
3P2.E_1000;"Расход ТЭЦ2 пнс ""НЮР""";FLOAT (4 bytes);R;ИНР;3;28;;1, 0, , 0, 1000, , 
3P2.E_700;Расход Южная промзона;FLOAT (4 bytes);R;ИНР;3;32;;1, 0, , 0, 1000, , 
3P2.E_700-1;Расход РЧВ Мясокомбинат;FLOAT (4 bytes);R;ИНР;3;36;;1, 0, , 0, 1000, , 
3P2.ES_Sum;Расход суммарный;FLOAT (4 bytes);R;ИНР;3;40;;1, 0, , 0, 4000, , 
3P2.Timer;Таймер/календарь;date;R;TIME;;0;;, , , , , , 
3P2.Timer;Таймер/календарь;date;W;TIME;;0;;, , , , , , 
