tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
okt.DI13.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;108;&h04;364
okt.DI13.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;108;&h08;364
okt.DI14;КШэ3/3;INT (1 byte);Read;ИНР;1;112;;368
okt.DI14.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;112;&h01;368
okt.DI14.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;112;&h02;368
okt.DI14.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;112;&h04;368
okt.DI14.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;112;&h08;368
okt.DI15;КШэ3/4;INT (1 byte);Read;ИНР;1;116;;372
okt.DI15.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;116;&h01;372
okt.DI15.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;116;&h02;372
okt.DI15.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;116;&h04;372
okt.DI15.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;116;&h08;372
okt.DI16;КШэ4;INT (1 byte);Read;ИНР;1;120;;376
okt.DI16.DI_1;Открыто;BOOL (1 bit);Read;ИНР;1;120;&h01;376
okt.DI16.DI_2;Движение;BOOL (1 bit);Read;ИНР;1;120;&h02;376
okt.DI16.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;120;&h04;376
okt.DI16.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;120;&h08;376
okt.DI17;адр 4166;INT (1 byte);Read;ИНР;1;124;;380
okt.DI17.DI_1;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h01;380
okt.DI17.DI_2;УФЛ1 вкл;BOOL (1 bit);Read;ИНР;1;124;&h02;380
okt.DI17.DI_3;НД1 вкл;BOOL (1 bit);Read;ИНР;1;124;&h04;380
okt.DI17.DI_4;Н1 вкл;BOOL (1 bit);Read;ИНР;1;124;&h08;380
okt.DI17.DI_5;Скваж насос Н0 вкл;BOOL (1 bit);Read;ИНР;1;124;&h10;380
okt.DI17.DI_6;Вытяжн вкл;BOOL (1 bit);Read;ИНР;1;124;&h20;380
okt.DI17.DI_7;Общая авария;BOOL (1 bit);Read;ИНР;1;124;&h40;380
okt.DI17.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;124;&h80;380
okt.DI18;адр 4167;INT (1 byte);Read;ИНР;1;128;;384
okt.DI18.DI_1;Резерв;BOOL (1 bit);Read;ИНР;1;128;&h01;384
okt.DI18.DI_2;Резерв;BOOL (1 bit);Read;ИНР;1;128;&h02;384
okt.DI18.DI_3;Регенер Ф2/1;BOOL (1 bit);Read;ИНР;1;128;&h04;384
okt.DI18.DI_4;Регенер Ф2/2;BOOL (1 bit);Read;ИНР;1;128;&h08;384
okt.DI18.DI_5;Регенер Ф2/3;BOOL (1 bit);Read;ИНР;1;128;&h10;384
okt.DI18.DI_6;Регенер Ф2/4;BOOL (1 bit);Read;ИНР;1;128;&h20;384
okt.DI18.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;128;&h40;384
okt.DI18.DI_8;Пожарн сигнал;BOOL (1 bit);Read;ИНР;1;128;&h80;384
okt.DI19;адр 4168;INT (1 byte);Read;ИНР;1;132;;388
okt.DI19.DI_1;НУр башни;BOOL (1 bit);Read;ИНР;1;132;&h01;388
okt.DI19.DI_2;Обогр1 вкл;BOOL (1 bit);Read;ИНР;1;132;&h02;388
okt.DI19.DI_3;Обогр2 вкл;BOOL (1 bit);Read;ИНР;1;132;&h04;388
okt.DI19.DI_4;Охрана;BOOL (1 bit);Read;ИНР;1;132;&h08;388
okt.DI19.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h10;388
okt.DI19.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h20;388
okt.DI19.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h40;388
okt.DI19.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;132;&h80;388
okt.DI20;адр 4169;INT (1 byte);Read;ИНР;1;136;;392
okt.DI20.DI_1;Режим А;BOOL (1 bit);Read;ИНР;1;136;&h01;392
okt.DI20.DI_2;Резерв;BOOL (1 bit);Read;ИНР;1;136;&h02;392
okt.DI20.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;136;&h04;392
okt.DI20.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;136;&h08;392
okt.DI20.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;136;&h10;392
okt.DI20.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;136;&h20;392
okt.DI20.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;136;&h40;392
okt.DI20.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;136;&h80;392
okt.DI21;адр 4170;INT (1 byte);Read;ИНР;1;140;;396
okt.DI21.DI_1;Регенер Ф3/1;BOOL (1 bit);Read;ИНР;1;140;&h01;396
okt.DI21.DI_2;Регенер Ф3/2;BOOL (1 bit);Read;ИНР;1;140;&h02;396
okt.DI21.DI_3;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h04;396
okt.DI21.DI_4;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h08;396
okt.DI21.DI_5;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h10;396
okt.DI21.DI_6;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h20;396
okt.DI21.DI_7;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h40;396
okt.DI21.DI_8;Резерв;BOOL (1 bit);Read;ИНР;1;140;&h80;396
okt.PZ1_a;ПЗэ1 авария;BOOL (1 bit);Read;ИНР;1;144;;400
okt.PZ2_a;ПЗэ2 авария;BOOL (1 bit);Read;ИНР;1;148;;404
okt.PZ3_a;ПЗэ3 авария;BOOL (1 bit);Read;ИНР;1;152;;408
okt.KSH1_a;КШэ1 авария;BOOL (1 bit);Read;ИНР;1;156;;412
okt.KSH2/1_a;КШэ2/1 авария;BOOL (1 bit);Read;ИНР;1;160;;416
okt.KSH2/2_a;КШэ2/2 авария;BOOL (1 bit);Read;ИНР;1;164;;420
okt.KSH2/3_a;КШэ2/3 авария;BOOL (1 bit);Read;ИНР;1;168;;424
okt.KSH2/4_a;КШэ2/4 авария;BOOL (1 bit);Read;ИНР;1;172;;428
okt.KSH3/1_a;КШэ3/1 авария;BOOL (1 bit);Read;ИНР;1;176;;432
okt.KSH3/2_a;КШэ3/2 авария;BOOL (1 bit);Read;ИНР;1;180;;436
okt.KSH3/3_a;КШэ3/3 авария;BOOL (1 bit);Read;ИНР;1;184;;440
okt.KSH3/4_a;КШэ3/4 авария;BOOL (1 bit);Read;ИНР;1;188;;444
okt.KSH4_a;КШэ4 авария;BOOL (1 bit);Read;ИНР;1;192;;448
okt.t_k10;температура контейнера;FLOAT (4 bytes);Read;ИНР;1;200;;456
okt.UR_B10;уровень башни;FLOAT (4 bytes);Read;ИНР;1;208;;464
okt.N1(HH);Мото1/час за текущий час;FLOAT (4 bytes);Read;ИНР;2;0;;512
okt.N1(HH-1);Мото1/час за прошедший час;FLOAT (4 bytes);Read;ИНР;2;4;;516
okt.N1(DD);Мото1/час за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;8;;520
okt.N1(DD-1);Мото1/час за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;12;;524
okt.N1(MM);Мото1/час за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;16;;528
okt.N1(MM-1);Мото1/час за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;20;;532
okt.N1(GG);Мото1/час за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;24;;536
okt.N1(GG-1);Мото1/час за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;28;;540
okt.FE.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;32;;544
okt.FE.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;36;;548
okt.FE.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;40;;552
okt.FE.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;44;;556
okt.FE.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;48;;560
okt.FE.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;52;;564
okt.FE.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;56;;568
okt.FE.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;60;;572
okt.FE1.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;64;;576
okt.FE1.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;68;;580
okt.FE1.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;72;;584
okt.FE1.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;76;;588
okt.FE1.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;80;;592
okt.FE1.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;84;;596
okt.FE1.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;88;;600
okt.FE1.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;92;;604
okt.FE2.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;96;;608
okt.FE2.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;100;;612
okt.FE2.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;104;;616
okt.FE2.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;108;;620
okt.FE2.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;112;;624
okt.FE2.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;116;;628
okt.FE2.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;120;;632
okt.FE2.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;124;;636
okt.FE3.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;128;;640
okt.FE3.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;132;;644
okt.FE3.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;136;;648
okt.FE3.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;140;;652
okt.FE3.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;144;;656
okt.FE3.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;148;;660
okt.FE3.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;152;;664
okt.FE3.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;156;;668
okt.FE4.Q(HH);Объем за текущий час;FLOAT (4 bytes);Read;ИНР;2;160;;672
okt.FE4.Q(HH-1);Объем за прошедший час;FLOAT (4 bytes);Read;ИНР;2;164;;676
okt.FE4.Q(DD);Объем за текущие сутки;FLOAT (4 bytes);Read;ИНР;2;168;;680
okt.FE4.Q(DD-1);Объем за прошедшие сутки;FLOAT (4 bytes);Read;ИНР;2;172;;684
okt.FE4.Q(MM);Объем за текущий месяц;FLOAT (4 bytes);Read;ИНР;2;176;;688
okt.FE4.Q(MM-1);Объем за прошедший месяц;FLOAT (4 bytes);Read;ИНР;2;180;;692
okt.FE4.Q(GG);Объем за текущий ГОД;FLOAT (4 bytes);Read;ИНР;2;184;;696
okt.FE4.Q(GG-1);Объем за прошедший ГОД;FLOAT (4 bytes);Read;ИНР;2;188;;700
