tag_full_name;description;data_type;direction;algoblock_type;algoblock_address;algoblock_offset;selector_mask_nzone;modbus_address
1p2.DI3.DI_10;Задвижка В1 закр;BOOL (1 bit);Read;ИНР;1;69;&h02;325
1p2.DI3.DI_11;Задвижка В2 откр;BOOL (1 bit);Read;ИНР;1;69;&h04;325
1p2.DI3.DI_12;Задвижка В2 закр;BOOL (1 bit);Read;ИНР;1;69;&h08;325
1p2.DI3.DI_13;Задвижка В3 откр;BOOL (1 bit);Read;ИНР;1;69;&h10;325
1p2.DI3.DI_14;Задвижка В3 закр;BOOL (1 bit);Read;ИНР;1;69;&h20;325
1p2.DI3.DI_15;Задвижка В4 откр;BOOL (1 bit);Read;ИНР;1;69;&h40;325
1p2.DI3.DI_16;Задвижка В4 закр;BOOL (1 bit);Read;ИНР;1;69;&h80;325
1p2.NA1.B;Всасывающая задвижка;INT (1 byte);Read;ИНР;1;69;&h00,3, &h01,2, &h02,1, &h03, 0;325
1p2.NA2.B;Всасывающая задвижка;INT (1 byte);Read;ИНР;1;69;&h00,3, &h04,2, &h08,1, &h0C, 0;325
1p2.NA3.B;Всасывающая задвижка;INT (1 byte);Read;ИНР;1;69;&h00,3, &h10,2, &h20,1, &h30, 0;325
1p2.NA4.B;Всасывающая задвижка;INT (1 byte);Read;ИНР;1;69;&h00,3, &h40,2, &h80,1, &hC0, 0;325
1p2.DI4.DI(1-8);Ввод;INT (1 byte);Read;ИНР;1;72;;328
1p2.DI4.DI_1;Сработал ГУ1;BOOL (1 bit);Read;ИНР;1;72;&h01;328
1p2.DI4.DI_2;Сработал ГУ2;BOOL (1 bit);Read;ИНР;1;72;&h02;328
1p2.DI4.DI_3;Вкл Ввод1;BOOL (1 bit);Read;ИНР;1;72;&h04;328
1p2.DI4.DI_4;Авария Ввод1;BOOL (1 bit);Read;ИНР;1;72;&h08;328
1p2.DI4.DI_5;Вкл Ввод2;BOOL (1 bit);Read;ИНР;1;72;&h10;328
1p2.DI4.DI_6;Авария Ввод2;BOOL (1 bit);Read;ИНР;1;72;&h20;328
1p2.DI4.DI_7;Вкл. ТМ1;BOOL (1 bit);Read;ИНР;1;72;&h40;328
1p2.DI4.DI_8;Авария ТМ1;BOOL (1 bit);Read;ИНР;1;72;&h80;328
1p2.GU1;Гаситель удара 1;BOOL (1 bit);Read;ИНР;1;72;&h01;328
1p2.GU2;Гаситель удара 2;BOOL (1 bit);Read;ИНР;1;72;&h02;328
1p2.Vvod1;Ввод 1;INT (1 byte);Read;ИНР;1;72;&h00,0, &h04,1, &h0C,2, &h08, 3;328
1p2.TM1;Трансформатор;INT (1 byte);Read;ИНР;1;72;&h00,0, &h40,1, &hC0,2, &h80, 3;328
1p2.Vvod2;Ввод 2;INT (1 byte);Read;ИНР;1;72;&h00,0, &h10,1, &h30,2, &h20, 3;328
1p2.DI4.DI(9-16);Вкл. Тр и АВР;INT (1 byte);Read;ИНР;1;73;;329
1p2.DI4.DI_9;Вкл. ТМ2;BOOL (1 bit);Read;ИНР;1;73;&h01;329
1p2.DI4.DI_10;Авария ТМ2;BOOL (1 bit);Read;ИНР;1;73;&h02;329
1p2.DI4.DI_11;Вкл. НТМИ1;BOOL (1 bit);Read;ИНР;1;73;&h04;329
1p2.DI4.DI_12;Авария НТМИ1;BOOL (1 bit);Read;ИНР;1;73;&h08;329
1p2.DI4.DI_13;Вкл. НТМИ2;BOOL (1 bit);Read;ИНР;1;73;&h10;329
1p2.DI4.DI_14;Авария НТМИ2;BOOL (1 bit);Read;ИНР;1;73;&h20;329
1p2.DI4.DI_15;Вкл АВР 6 кВ;BOOL (1 bit);Read;ИНР;1;73;&h40;329
1p2.DI4.DI_16;Вкл АВР 04 кВ;BOOL (1 bit);Read;ИНР;1;73;&h80;329
1p2.NTMI1;Нагрузочный тр-р;INT (1 byte);Read;ИНР;1;73;&h00,0, &h04,1, &h0C,2, &h08, 3;329
1p2.TM2;Трансформатор;INT (1 byte);Read;ИНР;1;73;&h00,0, &h01,1, &h03,2, &h02, 3;329
1p2.NTMI2;Нагрузочный тр-р;INT (1 byte);Read;ИНР;1;73;&h00,0, &h10,1, &h30,2, &h20, 3;329
1p2.AVR6kV;Аварийный ввод 6кВ;BOOL (1 bit);Read;ИНР;1;73;&h40;329
1p2.AVR04kV;Аварийный ввод 04кВ;BOOL (1 bit);Read;ИНР;1;73;&h80;329
1p2.P1_NA1.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;2;0;;512
1p2.P1_NA1.P(HH-1);Давление за прошедший час;FLOAT (4 bytes);Read;ИНР;2;4;;516
1p2.P2_NA2.P(HH);Давление за текущий час;FLOAT (4 bytes);Read;ИНР;2;8;;520
