tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
mkBG.KB10_o;Задв KB10 откр;BOOL (1 bit);R;ИНР;0;149;&h02;, , , , , , 
mkBG.KB11_o;Задв KB11 откр;BOOL (1 bit);R;ИНР;0;149;&h04;, , , , , , 
mkBG.KH6r_o;Задв KH6 откр;BOOL (1 bit);R;ИНР;0;149;&h08;, , , , , , 
mkBG.KB6r_o;Задв KB6 откр;BOOL (1 bit);R;ИНР;0;149;&h10;, , , , , , 
mkBG.KX4_o;резерв;BOOL (1 bit);R;ИНР;0;149;&h20;, , , , , , 
mkBG.KX5_o;резерв;BOOL (1 bit);R;ИНР;0;149;&h40;, , , , , , 
mkBG.KX6_o;резерв;BOOL (1 bit);R;ИНР;0;149;&h80;, , , , , , 
mkBG.VENT;Вентил вклюена;BOOL (1 bit);R;ИНР;0;152;&h01;, , , , , , 
mkBG.OXR;Охрана;BOOL (1 bit);R;ИНР;0;152;&h02;, , , , , , 
mkBG.PIT;Питание;BOOL (1 bit);R;ИНР;0;152;&h04;, , , , , , 
mkBG.ZATOP;Затопление;BOOL (1 bit);R;ИНР;0;152;&h08;, , , , , , 
mkBG.POGAR;Пожар;BOOL (1 bit);R;ИНР;0;152;&h10;, , , , , , 
mkBG.AVR;АВР;BOOL (1 bit);R;ИНР;0;152;&h20;, , , , , , 
mkBG.PLK_7;резерв;BOOL (1 bit);R;ИНР;0;152;&h40;, , , , , , 
mkBG.PLK_8;резерв;BOOL (1 bit);R;ИНР;0;152;&h80;, , , , , , 
mkBG.PLK_9;резерв;BOOL (1 bit);R;ИНР;0;153;&h01;, , , , , , 
mkBG.PLK_10;резерв;BOOL (1 bit);R;ИНР;0;153;&h02;, , , , , , 
mkBG.PLK_11;резерв;BOOL (1 bit);R;ИНР;0;153;&h04;, , , , , , 
mkBG.PLK_12;резерв;BOOL (1 bit);R;ИНР;0;153;&h08;, , , , , , 
mkBG.PLK_13;резерв;BOOL (1 bit);R;ИНР;0;153;&h10;, , , , , , 
mkBG.PLK_14;резерв;BOOL (1 bit);R;ИНР;0;153;&h20;, , , , , , 
mkBG.PLK_15;резерв;BOOL (1 bit);R;ИНР;0;153;&h40;, , , , , , 
mkBG.PLK_16;резерв;BOOL (1 bit);R;ИНР;0;153;&h80;, , , , , , 
mkBG.MB_no;нет обмена ModBus;BOOL (1 bit);R;ИНР;0;156;&h01;, , , , , , 
mkBG.N1S(DD);Мото/час за текущие сутки;FLOAT (4 bytes);R;ИНР;1;0;;1, 0, , , , , 
mkBG.N1S(DD-1);Мото/час за прошедшие сутки;FLOAT (4 bytes);R;ИНР;1;4;;1, 0, , , , , 
mkBG.N1S(MM);Мото/час за текущий мес.;FLOAT (4 bytes);R;ИНР;1;8;;1, 0, , , , , 
mkBG.N1S(MM-1);Мото/час за прошедший мес.;FLOAT (4 bytes);R;ИНР;1;12;;1, 0, , , , , 
mkBG.N1S(YY);Мото/час за текущий год;FLOAT (4 bytes);R;ИНР;1;16;;1, 0, , , , , 
mkBG.N1S(YY-1);Мото/час за прошедший год;FLOAT (4 bytes);R;ИНР;1;20;;1, 0, , , , , 
