tag_full_name;description;data_type;direction;ab_type;ab_addr;ab_off;selector;other
MKF.MKF1.SH;Шибер;INT (1 byte);R;ИНР;1;72;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
MKF.MKF1.SH;Шибер;INT (1 byte);W;ANY;33;8;;, , , , , , Single
MKF.MKF2.SH;Шибер;INT (1 byte);R;ИНР;1;72;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
MKF.MKF2.SH;Шибер;INT (1 byte);W;ANY;35;8;;, , , , , , Single
MKF.MKF6.SH;Шибер;INT (1 byte);R;ИНР;1;73;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
MKF.MKF6.SH;Шибер;INT (1 byte);W;ANY;43;8;;, , , , , , Single
MKF.MKF7.SH;Шибер;INT (1 byte);R;ИНР;1;73;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
MKF.MKF7.SH;Шибер;INT (1 byte);W;ANY;45;8;;, , , , , , Single
MKF.MKF3.SH;Шибер;INT (1 byte);R;ИНР;1;74;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
MKF.MKF3.SH;Шибер;INT (1 byte);W;ANY;37;8;;, , , , , , Single
MKF.MKF4.SH;Шибер;INT (1 byte);R;ИНР;1;74;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
MKF.MKF4.SH;Шибер;INT (1 byte);W;ANY;39;8;;, , , , , , Single
MKF.MKF8.SH;Шибер;INT (1 byte);R;ИНР;1;75;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
MKF.MKF8.SH;Шибер;INT (1 byte);W;ANY;47;8;;, , , , , , Single
MKF.MKF9.SH;Шибер;INT (1 byte);R;ИНР;1;75;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
MKF.MKF9.SH;Шибер;INT (1 byte);W;ANY;49;8;;, , , , , , Single
MKF.MKF5.SH;Шибер;INT (1 byte);R;ИНР;1;80;&h00,3, &h01,2, &h04,1, &h05, 0;, , , , , , 
MKF.MKF5.SH;Шибер;INT (1 byte);W;ANY;41;8;;, , , , , , Single
MKF.Wash.NA1.H;Напорная задвижка;INT (1 byte);R;ИНР;1;80;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
MKF.Wash.NA1.H;Напорная задвижка;INT (1 byte);W;ANY;72;8;;, , , , , , Single
MKF.Wash.NA2.H;Напорная задвижка;INT (1 byte);R;ИНР;1;81;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
MKF.Wash.NA2.H;Напорная задвижка;INT (1 byte);W;ANY;75;8;;, , , , , , Single
MKF.Air.BA1.B;Всасывающая задвижка;INT (1 byte);R;ИНР;1;82;&h00,3, &h10,2, &h40,1, &h50, 0;, , , , , , 
